record_id,record_type,row_id,year,region,region_norm,title,url,videoId,video_id,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,view_count,views_raw,views_is_missing,views_snapshot_date,metadata_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5,source_platform,license
youtube-video-0zbGtfLzYLA,youtube_video_metadata,2067,2018,Italia,italia,"20 Cosas Que Ver y Hacer en Florencia, Italia 🇮🇹 Guía Turística 🍕 Duomo, Museos, Gastronomía y Mas!",https://youtu.be/0zbGtfLzYLA,0zbGtfLzYLA,0zbGtfLzYLA,True,1,False,665258,665258,665258,False,2026-02-10,2026-02-10,"[""florencia"", ""florencia italia"", ""florencia guia turistica"", ""florencia que ver"", ""florencia que hacer""]","florencia, florencia italia, florencia guia turistica, florencia que ver, florencia que hacer","florencia, florencia italia, florencia guia turistica, florencia que ver, florencia que hacer",florencia,florencia italia,florencia guia turistica,florencia que ver,florencia que hacer,YouTube,CC-BY-NC-4.0
youtube-video-FWS-hhdgAA8,youtube_video_metadata,2068,2018,Italia,italia,"Que comer en Florencia, Italia 🧀 Tour del Mercado Central 😋 Qué Comer y Dónde Encontrarlo 🍽️",https://youtu.be/FWS-hhdgAA8,FWS-hhdgAA8,FWS-hhdgAA8,True,1,False,113095,113095,113095,False,2026-02-10,2026-02-10,"[""que comer en florencia"", ""donde comer en florencia"", ""comer en florencia barato"", ""florencia mercado central"", ""comida en florencia""]","que comer en florencia, donde comer en florencia, comer en florencia barato, florencia mercado central, comida en florencia","que comer en florencia, donde comer en florencia, comer en florencia barato, florencia mercado central, comida en florencia",que comer en florencia,donde comer en florencia,comer en florencia barato,florencia mercado central,comida en florencia,YouTube,CC-BY-NC-4.0
youtube-video--m2Q8wofMO8,youtube_video_metadata,2069,2018,Italia,italia,"20 Cosas Que Ver y Hacer en Roma, Italia 🇮🇹 Guía Turística 🍕 Coliseo, Vaticano, Fontana di Trevi y más",https://youtu.be/-m2Q8wofMO8,-m2Q8wofMO8,-m2Q8wofMO8,True,1,False,284347,284347,284347,False,2026-02-10,2026-02-10,"[""roma"", ""roma italia"", ""roma que ver"", ""roma guía turística"", ""roma que hacer""]","roma, roma italia, roma que ver, roma guía turística, roma que hacer","roma, roma italia, roma que ver, roma guía turística, roma que hacer",roma,roma italia,roma que ver,roma guía turística,roma que hacer,YouTube,CC-BY-NC-4.0
youtube-video-I8_S6oWH6Gk,youtube_video_metadata,2070,2018,España,espana,"10 Cosas Que Ver, Hacer y Comer en Granada, España 🇪🇸 Guía Turística 💃 Alhambra, Albaicín y Mercado!",https://youtu.be/I8_S6oWH6Gk,I8_S6oWH6Gk,I8_S6oWH6Gk,True,1,False,296792,296792,296792,False,2026-02-10,2026-02-10,"[""granada"", ""granada españa"", ""granada guía turística"", ""que hacer en granada"", ""que ver en granada""]","granada, granada españa, granada guía turística, que hacer en granada, que ver en granada","granada, granada españa, granada guía turística, que hacer en granada, que ver en granada",granada,granada españa,granada guía turística,que hacer en granada,que ver en granada,YouTube,CC-BY-NC-4.0
youtube-video-iiFR5sBLn3I,youtube_video_metadata,2071,2018,España,espana,"Guía Completa para Visitar la Alhambra de Granada, España: Recorrido Paso a Paso 😊 🇪🇸",https://youtu.be/iiFR5sBLn3I,iiFR5sBLn3I,iiFR5sBLn3I,True,1,False,46843,46843,46843,False,2026-02-10,2026-02-10,"[""alhambra"", ""alhambra granada"", ""alhambra españa"", ""que ver en alhambra"", ""que visitar en alhambra""]","alhambra, alhambra granada, alhambra españa, que ver en alhambra, que visitar en alhambra","alhambra, alhambra granada, alhambra españa, que ver en alhambra, que visitar en alhambra",alhambra,alhambra granada,alhambra españa,que ver en alhambra,que visitar en alhambra,YouTube,CC-BY-NC-4.0
youtube-video-g9U1_vwU4KE,youtube_video_metadata,2072,2018,España,espana,"10 Cosas Que Ver y Hacer en Valencia, España 🥘 Guía Turística 😋 Paella, Horchata y Mercado Central",https://youtu.be/g9U1_vwU4KE,g9U1_vwU4KE,g9U1_vwU4KE,True,1,False,143975,143975,143975,False,2026-02-10,2026-02-10,"[""valencia"", ""valencia españa"", ""valencia guia turistica"", ""valencia que ver"", ""que hacer en valencia""]","valencia, valencia españa, valencia guia turistica, valencia que ver, que hacer en valencia","valencia, valencia españa, valencia guia turistica, valencia que ver, que hacer en valencia",valencia,valencia españa,valencia guia turistica,valencia que ver,que hacer en valencia,YouTube,CC-BY-NC-4.0
youtube-video-ukxJpHB8lq4,youtube_video_metadata,2073,2018,España,espana,"Que comer en Valencia, España 🥟 Comé, probá y comprá en el Mercado Central de Valencia 🥪 🥤",https://youtu.be/ukxJpHB8lq4,ukxJpHB8lq4,ukxJpHB8lq4,True,1,False,273620,273620,273620,False,2026-02-10,2026-02-10,"[""que comer en valencia"", ""comida en valencia"", ""mercado de valencia"", ""mercado valencia españa"", ""mercdo central de valencia""]","que comer en valencia, comida en valencia, mercado de valencia, mercado valencia españa, mercdo central de valencia","que comer en valencia, comida en valencia, mercado de valencia, mercado valencia españa, mercdo central de valencia",que comer en valencia,comida en valencia,mercado de valencia,mercado valencia españa,mercdo central de valencia,YouTube,CC-BY-NC-4.0
youtube-video-7DOt5Xm8m94,youtube_video_metadata,2074,2018,España,espana,"10 Cosas Que Ver, Hacer y Comer en Madrid, España 🇪🇸 Guía Turística 💂 Palacio Real, Retiro, Churros!",https://youtu.be/7DOt5Xm8m94,7DOt5Xm8m94,7DOt5Xm8m94,True,1,False,132538,132538,132538,False,2026-02-10,2026-02-10,"[""madrid"", ""madrid españa"", ""que hacer en madrid"", ""madrid guía turística"", ""guia a madrid""]","madrid, madrid españa, que hacer en madrid, madrid guía turística, guia a madrid","madrid, madrid españa, que hacer en madrid, madrid guía turística, guia a madrid",madrid,madrid españa,que hacer en madrid,madrid guía turística,guia a madrid,YouTube,CC-BY-NC-4.0
youtube-video-M2_6sMX7nHY,youtube_video_metadata,2075,2018,Portugal,portugal,"10 Cosas Que ver y hacer en Porto (Oporto), Portugal Guía Turística: 2 días de Visita en Oporto 🇵🇹",https://youtu.be/M2_6sMX7nHY,M2_6sMX7nHY,M2_6sMX7nHY,True,1,False,322049,322049,322049,False,2026-02-10,2026-02-10,"[""porto"", ""oporto"", ""porto portugal"", ""porto guía turística"", ""porto que hacer""]","porto, oporto, porto portugal, porto guía turística, porto que hacer","porto, oporto, porto portugal, porto guía turística, porto que hacer",porto,oporto,porto portugal,porto guía turística,porto que hacer,YouTube,CC-BY-NC-4.0
youtube-video-EIrNu9d7bFw,youtube_video_metadata,2076,2018,Portugal,portugal,"Visitando Palacio da Pena en Sintra, Portugal 🇵🇹 (Guía exprés de 1 día en Sintra) 💂🏼‍♂️",https://youtu.be/EIrNu9d7bFw,EIrNu9d7bFw,EIrNu9d7bFw,True,1,False,35204,35204,35204,False,2026-02-10,2026-02-10,"[""palacio da pena"", ""palacio pena"", ""sintra"", ""portugal"", ""parque el palacio da pena""]","palacio da pena, palacio pena, sintra, portugal, parque el palacio da pena","palacio da pena, palacio pena, sintra, portugal, parque el palacio da pena",palacio da pena,palacio pena,sintra,portugal,parque el palacio da pena,YouTube,CC-BY-NC-4.0
youtube-video-UIot3qyfYfE,youtube_video_metadata,2077,2018,Portugal,portugal,"20 Cosas Que Ver y Hacer en Lisboa, Portugal 🇵🇹 Guía Turística 😋 (3 días intensos en LISBOA)",https://youtu.be/UIot3qyfYfE,UIot3qyfYfE,UIot3qyfYfE,True,1,False,356899,356899,356899,False,2026-02-10,2026-02-10,"[""lisboa"", ""lisboa portugal"", ""guía a lisboa"", ""lisboa guía turística"", ""que ver en lisboa""]","lisboa, lisboa portugal, guía a lisboa, lisboa guía turística, que ver en lisboa","lisboa, lisboa portugal, guía a lisboa, lisboa guía turística, que ver en lisboa",lisboa,lisboa portugal,guía a lisboa,lisboa guía turística,que ver en lisboa,YouTube,CC-BY-NC-4.0
youtube-video-8o4FGqEqzcQ,youtube_video_metadata,2078,2018,Reino Unido,reino unido,"Qué ver y hacer en 24 Horas en Londres, Reino Unido 💂 Guía Turística 🍵 1 Plan por Cada Hora 🇬🇧",https://youtu.be/8o4FGqEqzcQ,8o4FGqEqzcQ,8o4FGqEqzcQ,True,1,False,121428,121428,121428,False,2026-02-10,2026-02-10,"[""24 horas en londres"", ""londres en 24 horas"", ""londres"", ""londres guía turística"", ""londres reino unido""]","24 horas en londres, londres en 24 horas, londres, londres guía turística, londres reino unido","24 horas en londres, londres en 24 horas, londres, londres guía turística, londres reino unido",24 horas en londres,londres en 24 horas,londres,londres guía turística,londres reino unido,YouTube,CC-BY-NC-4.0
youtube-video-jquUdMR5QsY,youtube_video_metadata,2079,2018,Familia,familia,Navidad en Canadá 🇨🇦 Nuestra Vacación de Invierno en Familia en una Cabaña de Troncos ⛄🥶,https://youtu.be/jquUdMR5QsY,jquUdMR5QsY,jquUdMR5QsY,True,1,False,129321,129321,129321,False,2026-02-10,2026-02-10,"[""navidad en canada viajes"", ""vacación de invierno canada"", ""navidad en canada"", ""invierno en canada"", ""samuel y audrey navidad""]","navidad en canada viajes, vacación de invierno canada, navidad en canada, invierno en canada, samuel y audrey navidad","navidad en canada viajes, vacación de invierno canada, navidad en canada, invierno en canada, samuel y audrey navidad",navidad en canada viajes,vacación de invierno canada,navidad en canada,invierno en canada,samuel y audrey navidad,YouTube,CC-BY-NC-4.0
youtube-video-93avLcegFrI,youtube_video_metadata,2080,2018,Italia,italia,"10 Cosas Que Ver, Hacer y Comer en Nápoles, Italia 🍕🤌 Guía Turística 🇮🇹 Ruta de Castillos y Pizza 🏰",https://youtu.be/93avLcegFrI,93avLcegFrI,93avLcegFrI,True,1,False,212872,212872,212872,False,2026-02-10,2026-02-10,"[""nápoles"", ""nápoles italia"", ""napoles que ver"", ""nápoles guía turística"", ""napoles que hacer""]","nápoles, nápoles italia, napoles que ver, nápoles guía turística, napoles que hacer","nápoles, nápoles italia, napoles que ver, nápoles guía turística, napoles que hacer",nápoles,nápoles italia,napoles que ver,nápoles guía turística,napoles que hacer,YouTube,CC-BY-NC-4.0
youtube-video-l2mebXa-N_s,youtube_video_metadata,2081,2018,Italia,italia,La Mejor Pizza en Nápoles: Tour pizzero por Nápoles en 48 h 5 pizzerías míticas y 10 pizzas después,https://youtu.be/l2mebXa-N_s,l2mebXa-N_s,l2mebXa-N_s,True,1,False,148365,148365,148365,False,2026-02-10,2026-02-10,"[""mejor pizza en napoles"", ""pizza napoles"", ""nápoles mejor pizza"", ""donde comer pizza en napoles"", ""pizzerias en napoles famosas""]","mejor pizza en napoles, pizza napoles, nápoles mejor pizza, donde comer pizza en napoles, pizzerias en napoles famosas","mejor pizza en napoles, pizza napoles, nápoles mejor pizza, donde comer pizza en napoles, pizzerias en napoles famosas",mejor pizza en napoles,pizza napoles,nápoles mejor pizza,donde comer pizza en napoles,pizzerias en napoles famosas,YouTube,CC-BY-NC-4.0
youtube-video-R_2uW_dPvWI,youtube_video_metadata,2082,2018,Italia,italia,"10 Cosas Que Ver, Hacer y Comer en Matera, Italia 🗝️ Guía Turística 🇮🇹 Visitar la ciudad de piedra 🤌",https://youtu.be/R_2uW_dPvWI,R_2uW_dPvWI,R_2uW_dPvWI,True,1,False,87793,87793,87793,False,2026-02-10,2026-02-10,"[""matera"", ""matera italia"", ""matera guía turística"", ""matera italia turismo"", ""matera italia que ver""]","matera, matera italia, matera guía turística, matera italia turismo, matera italia que ver","matera, matera italia, matera guía turística, matera italia turismo, matera italia que ver",matera,matera italia,matera guía turística,matera italia turismo,matera italia que ver,YouTube,CC-BY-NC-4.0
youtube-video-5zEZJflN_mc,youtube_video_metadata,2083,2018,Italia,italia,"Que ver, hacer y comer en Sorrento, Italia 🍋🚆 Guía Turística en un día (salida desde Pompeya) 🇮🇹❤️🇦🇷",https://youtu.be/5zEZJflN_mc,5zEZJflN_mc,5zEZJflN_mc,True,1,False,97406,97406,97406,False,2026-02-10,2026-02-10,"[""sorrento"", ""sorrento italia"", ""sorrento guía turística"", ""sorrento que ver"", ""sorrento que hacer""]","sorrento, sorrento italia, sorrento guía turística, sorrento que ver, sorrento que hacer","sorrento, sorrento italia, sorrento guía turística, sorrento que ver, sorrento que hacer",sorrento,sorrento italia,sorrento guía turística,sorrento que ver,sorrento que hacer,YouTube,CC-BY-NC-4.0
youtube-video-ITUx31UoOek,youtube_video_metadata,2084,2018,Italia,italia,Monte Vesubio y Herculano en 1 Día 🌋 Subida al Volcán y Ruinas Romanas Guía Turística Completo 🇮🇹,https://youtu.be/ITUx31UoOek,ITUx31UoOek,ITUx31UoOek,True,1,False,35720,35720,35720,False,2026-02-10,2026-02-10,"[""vesubio"", ""monte vesubio"", ""vesubio volcán"", ""vesubio turismo"", ""vesubio pompeya""]","vesubio, monte vesubio, vesubio volcán, vesubio turismo, vesubio pompeya","vesubio, monte vesubio, vesubio volcán, vesubio turismo, vesubio pompeya",vesubio,monte vesubio,vesubio volcán,vesubio turismo,vesubio pompeya,YouTube,CC-BY-NC-4.0
youtube-video-2HT7VV0nXDI,youtube_video_metadata,2085,2018,Italia,italia,"Visitando las ruinas de Pompeya, Italia 🇮🇹 Guía Turística 🍕 Qué ver, hacer y comer en POMPEYA",https://youtu.be/2HT7VV0nXDI,2HT7VV0nXDI,2HT7VV0nXDI,True,1,False,101302,101302,101302,False,2026-02-10,2026-02-10,"[""pompeya"", ""pompeya italia"", ""ruinas de pompeya"", ""ruinas de pompeya que ver"", ""ruinas de pompeya que visitar""]","pompeya, pompeya italia, ruinas de pompeya, ruinas de pompeya que ver, ruinas de pompeya que visitar","pompeya, pompeya italia, ruinas de pompeya, ruinas de pompeya que ver, ruinas de pompeya que visitar",pompeya,pompeya italia,ruinas de pompeya,ruinas de pompeya que ver,ruinas de pompeya que visitar,YouTube,CC-BY-NC-4.0
youtube-video-BJLA6f2hLYk,youtube_video_metadata,2086,2018,Global,global,"Ferry Nocturno Dubrovnik a Bari ⛴️ Viajando de Croacia a Italia paso a paso: Buses, Frontera y Ferry",https://youtu.be/BJLA6f2hLYk,BJLA6f2hLYk,BJLA6f2hLYk,True,1,False,33651,33651,33651,False,2026-02-10,2026-02-10,"[""viaje bus ferry croacia italia"", ""croacia a italia en ferry"", ""ferry croacia a italia"", ""dubrovnik a bari en ferry"", ""como ir de croacia a italia""]","viaje bus ferry croacia italia, croacia a italia en ferry, ferry croacia a italia, dubrovnik a bari en ferry, como ir de croacia a italia","viaje bus ferry croacia italia, croacia a italia en ferry, ferry croacia a italia, dubrovnik a bari en ferry, como ir de croacia a italia",viaje bus ferry croacia italia,croacia a italia en ferry,ferry croacia a italia,dubrovnik a bari en ferry,como ir de croacia a italia,YouTube,CC-BY-NC-4.0
youtube-video-0VHX8tktoMo,youtube_video_metadata,2087,2018,Montenegro,montenegro,"Que Ver y Hacer en Budva, Montenegro Guía Turística: Atracciones Imperdibles y Sabores del Adriático",https://youtu.be/0VHX8tktoMo,0VHX8tktoMo,0VHX8tktoMo,True,1,False,31676,31676,31676,False,2026-02-10,2026-02-10,"[""budva"", ""montenegro"", ""budva montenegro"", ""budva guía turística"", ""budva que ver""]","budva, montenegro, budva montenegro, budva guía turística, budva que ver","budva, montenegro, budva montenegro, budva guía turística, budva que ver",budva,montenegro,budva montenegro,budva guía turística,budva que ver,YouTube,CC-BY-NC-4.0
youtube-video-TZADzJXjIQI,youtube_video_metadata,2088,2018,Montenegro,montenegro,"Que Ver y Hacer en Perast en la Bahía de Kotor, Montenegro ⛰️🚣‍♀️ Excursión de un día desde Kotor 🇲🇪",https://youtu.be/TZADzJXjIQI,TZADzJXjIQI,TZADzJXjIQI,True,1,False,20438,20438,20438,False,2026-02-10,2026-02-10,"[""perast"", ""perast montenegro"", ""perast guía turística"", ""perast guía de viaje"", ""viaje a perast""]","perast, perast montenegro, perast guía turística, perast guía de viaje, viaje a perast","perast, perast montenegro, perast guía turística, perast guía de viaje, viaje a perast",perast,perast montenegro,perast guía turística,perast guía de viaje,viaje a perast,YouTube,CC-BY-NC-4.0
youtube-video-86ocS38LGtM,youtube_video_metadata,2089,2018,Montenegro,montenegro,"10 Cosas Que Ver y Hacer en Kotor, Montenegro 🇲🇪Guía Turística: Terraza, Ruinas y Paseo por la Bahía",https://youtu.be/86ocS38LGtM,86ocS38LGtM,86ocS38LGtM,True,1,False,69053,69053,69053,False,2026-02-10,2026-02-10,"[""kotor"", ""montenegro"", ""kotor montenegro"", ""kotor guía turística"", ""que ver en kotor""]","kotor, montenegro, kotor montenegro, kotor guía turística, que ver en kotor","kotor, montenegro, kotor montenegro, kotor guía turística, que ver en kotor",kotor,montenegro,kotor montenegro,kotor guía turística,que ver en kotor,YouTube,CC-BY-NC-4.0
youtube-video-KZSWthJUJlQ,youtube_video_metadata,2090,2018,Bosnia,bosnia,"12 Cosas Que Ver, Hacer y Comer en Mostar, Bosnia y Herzegovina 🇧🇦 Guía Turística 🌉",https://youtu.be/KZSWthJUJlQ,KZSWthJUJlQ,KZSWthJUJlQ,True,1,False,79592,79592,79592,False,2026-02-10,2026-02-10,"[""mostar"", ""guía a mostar"", ""mostar guía turística"", ""que ver en mostar"", ""que hacer en mostar""]","mostar, guía a mostar, mostar guía turística, que ver en mostar, que hacer en mostar","mostar, guía a mostar, mostar guía turística, que ver en mostar, que hacer en mostar",mostar,guía a mostar,mostar guía turística,que ver en mostar,que hacer en mostar,YouTube,CC-BY-NC-4.0
youtube-video-5hYtno59ayA,youtube_video_metadata,2091,2018,Bosnia,bosnia,"Visitando el Monasterio de Blagaj y Cómo Llegar desde Mostar, Bosnia 🇧🇦 Guía Turística y Ruta 🚏",https://youtu.be/5hYtno59ayA,5hYtno59ayA,5hYtno59ayA,True,1,False,16636,16636,16636,False,2026-02-10,2026-02-10,"[""blagaj"", ""guía a blagaj"", ""monasterio derviche"", ""como llegar a blagaj"", ""cómo llegar a blagaj""]","blagaj, guía a blagaj, monasterio derviche, como llegar a blagaj, cómo llegar a blagaj","blagaj, guía a blagaj, monasterio derviche, como llegar a blagaj, cómo llegar a blagaj",blagaj,guía a blagaj,monasterio derviche,como llegar a blagaj,cómo llegar a blagaj,YouTube,CC-BY-NC-4.0
